COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,PRINCID,BSCWT,FSCWT,FSTWT,N_Principal_Part,N_Teachers_Part,N_Students_Part,SC01Q01A,SC01Q02A,SC01Q03A,SC01Q04A,SC01Q01B,SC01Q02B,SC01Q03B,SC01Q04B,SC02Q01,SC03Q01,SC04Q01,SC05Q01A,SC05Q02A,SC05Q03A,SC05Q04A,SC05Q01B,SC05Q02B,SC05Q03B,SC05Q04B,SC06Q01,SC07Q01A,SC07Q02A,SC07Q03A,SC07Q04A,SC07Q05A,SC07Q06A,SC07Q07A,SC07Q08A,SC07Q09A,SC07Q01B,SC07Q02B,SC07Q03B,SC07Q04B,SC07Q05B,SC07Q06B,SC07Q07B,SC07Q08B,SC07Q09B,SC07Q01C,SC07Q02C,SC07Q03C,SC07Q04C,SC07Q05C,SC07Q06C,SC07Q07C,SC07Q08C,SC07Q09C,SC07Q01D,SC07Q02D,SC07Q03D,SC07Q04D,SC07Q05D,SC07Q06D,SC07Q07D,SC07Q08D,SC07Q09D,SC07Q01E,SC07Q02E,SC07Q03E,SC07Q04E,SC07Q05E,SC07Q06E,SC07Q07E,SC07Q08E,SC07Q09E,SC08Q01,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC11Q01,SC12Q01,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC15Q05,SC15Q06,SC15Q07,SC15Q08,SC15Q09,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC17Q06,SC17Q07,SC17Q08,SC17Q09,SC17Q10,SC17Q11,SC17Q12,SC17Q13,SC17Q14,SC17Q15,SC17Q16,SC17Q17,SC17Q18,SC17Q19,SC17Q20,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC19Q03,SC19Q04,SC19Q05,SC19Q06,SC20Q01,SC20Q02,SC20Q03,SC21Q01,SC21Q02,SC21Q03,SC21Q04,SC21Q05,SC21Q06,SC21Q07,SC21Q08,SC21Q09,SC21Q10,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC23Q01A,SC23Q01B,SC23Q01C,SC23Q01D,SC23Q01E,SC23Q02A,SC23Q02B,SC23Q02C,SC23Q02D,SC23Q02E,SC23Q03A,SC23Q03B,SC23Q03C,SC23Q03D,SC23Q03E,SC23Q04A,SC23Q04B,SC23Q04C,SC23Q04D,SC23Q04E,SC23Q05A,SC23Q05B,SC23Q05C,SC23Q05D,SC23Q05E,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC26Q01,SC15_Profdev,SC17_equip,SC17_PED,SC17_Goal,SC21_attitude,DIGEQUIPSC_Cluster,DIGSUPSC_Cluster
Austria,11,1,ISCED3A,2,11302301,11302301,23.3077,23.3077,1212,1,3,26,M,M,41,M,M,M,88,M,2,1,14,M,M,14,M,1,1,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,44,0,0,0,1,0,3,12,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,30,12,2,0,M,M,M,M,M,M,1,1,1,M,M,1,1,1,1,1,M,M,M,M,M,2,3,2,2,1,2,2,2,2,2,1,2,1,M,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,M,M,M,M,4,2.00,2.50,3.00,3.00,3.00,1,2
Austria,11,1,ISCED3A,2,11302305,11302305,15.1500,15.1500,N,1,0,0,0,0,0,0,0,0,0,0,1,1,41,0,38,41,0,1,2,2,1,2,N,N,N,N,N,N,N,N,N,0,32,0,0,0,0,0,2,2,0,45,0,0,0,0,0,2,11,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,78,13,5,2,0,0,0,0,0,6,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,3,2,2,2,3,2,3,2,1,2,1,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,4,4,4,4,4,4,4,3,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,4,4,2.33,1.17,1.00,1.00,3.88,C,C
Austria,11,1,ISCED3A,3,11303003,11303003,4.9840,4.9840,282.7273,1,3,27,0,133,88,0,0,166,116,0,1,1,45,0,26,19,0,1,2,2,1,2,N,N,N,N,N,N,N,N,N,0,98,0,0,0,0,8,2,12,0,98,0,15,0,0,8,2,12,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,34,25,7,32,2,3,1,2,0,6,3,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,2,2,1,3,1,1,1,2,3,3,3,2,2,2,2,3,4,3,3,4,4,4,4,4,4,4,3,4,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2,3,4,3,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,5,5,5,5,2.11,2.50,1.71,1.25,2.88,1,1
Austria,11,1,ISCED3A,3,11303005,11303005,5.0900,5.0900,282.7273,1,2,17,M,130,78,M,M,146,121,M,2,1,45,M,45,40,M,1,2,2,1,2,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,0,109,4,4,0,0,0,3,27,4,16,1,8,3,0,0,0,0,0,3,1,1,2,2,M,1,1,M,1,2,1,1,1,2,1,M,2,3,2,2,3,2,3,1,M,1,1,1,1,4,3,3,1,2,3,2,2,2,3,3,2,M,2,2,4,3,3,2,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,3,3,4,3,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,4,4,2.22,2.33,2.60,2.00,3.63,2,2
Austria,11,1,ISCED3A,3,11303009,11303009,5.3162,5.3162,282.7273,1,2,23,M,199,86,M,M,216,111,M,1,1,60,M,40,20,M,1,2,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,80,10,0,0,1,0,1,10,4,50,0,16,10,0,0,0,0,0,2,1,1,M,M,M,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,N,N,N,3,4,1,1,2,4,2,2,2,2,2,2,1,3,2,3,4,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,4,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,5,5,1.44,2.50,3.14,2.50,2.50,2,2
Austria,11,1,ISCED3A,3,11303013,11303013,5.6960,5.6960,N,1,3,0,0,126,67,0,0,167,123,0,2,1,40,0,40,40,0,1,2,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,40,0,23,0,0,0,0,0,3,40,0,3,20,0,0,0,0,0,M,2,1,1,2,M,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,M,M,M,M,1,2,2,1,1,1,2,1,1,2,2,2,2,2,M,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,3,3,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,M,M,M,M,M,1,2,2,5,5,1.60,3.67,2.78,2.50,2.50,C,C
Austria,11,1,ISCED3A,3,11303015,11303015,6.2955,6.2955,282.7273,1,3,13,M,M,8,M,M,M,4,M,2,1,36,M,36,36,M,1,2,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,64,0,5,0,1,0,1,21,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,32,18,3,0,0,0,0,0,0,6,3,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,4,2,2,2,2,2,1,3,1,1,1,1,4,4,4,3,3,4,3,3,4,3,3,4,3,4,4,3,4,4,4,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,4,3,3,3,4,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,M,M,M,M,M,2,2,2,5,5,2.22,1.33,1.71,1.00,3.25,1,1
Austria,11,1,ISCED3A,3,11303018,11303018,7.7171,7.7171,282.7273,1,3,27,0,0,105,0,0,0,123,0,3,1,23,0,0,23,0,1,1,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,63,4,5,0,0,9,1,19,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,32,0,3,0,2,0,0,7,0,2,3,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,4,2,1,1,1,1,2,N,N,N,4,4,4,4,3,4,2,2,3,2,4,1,1,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,2,2,2,4,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,5,5,1.44,1.17,2.86,2.00,2.50,1,2
Austria,11,1,ISCED3A,3,11303319,11303319,10.4013,10.4013,282.7273,1,3,17,0,124,35,0,0,117,70,0,2,1,32,0,32,30,0,1,2,2,1,1,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,0,70,0,4,0,0,0,1,9,4,15,0,4,0,0,0,0,0,0,1,1,1,M,1,M,1,1,2,1,1,1,1,1,1,1,2,2,4,2,1,2,1,1,1,1,1,2,1,M,3,3,1,1,2,3,1,3,3,2,4,3,2,2,M,3,4,4,3,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,4,4,2,3,2,3,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,5,4,1.67,2.83,2.43,1.25,3.25,2,2
Austria,11,1,ISCED3A,4,11304003,11304003,12.2792,12.2792,421,1,3,18,M,M,M,M,M,M,M,M,1,2,M,M,M,M,M,M,M,M,M,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,C,C,C,C,C,C,C
Austria,11,1,ISCED3A,4,11304004,11304004,11.8831,11.8831,N,1,1,0,M,125,43,M,M,123,55,M,1,1,26,M,25,22,M,1,2,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,22,4,26,0,0,0,0,10,4,45,8,0,5,0,0,0,0,0,6,3,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,4,1,2,1,2,2,2,1,2,1,1,2,2,4,1,2,2,2,2,2,3,4,1,2,1,1,1,4,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,4,2,3,3,4,4,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,M,5,4,2.00,2.83,2.71,2.75,3.25,C,C
Austria,11,1,ISCED3A,6,11306003,11306003,13.6296,16.3556,754.8718,1,3,27,M,213,132,M,M,100,50,M,1,1,48,M,31,17,M,1,2,2,1,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,73,3,0,0,0,0,1,0,4,30,20,8,15,0,0,0,0,0,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,2,4,3,2,4,1,2,1,1,1,1,2,2,1,3,2,2,2,1,2,3,4,2,2,1,1,1,4,3,2,4,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,4,4,2,3,3,3,3,2,3,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,3,M,5,5,2.78,3.00,2.71,1.75,3.00,1,4
Austria,11,1,ISCED3A,3,11399015,11399015,2.1948,2.1948,282.7273,1,3,19,M,228,146,M,M,319,216,M,2,1,75,M,44,31,M,1,2,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,50,0,5,0,0,0,4,40,4,35,0,10,5,0,0,0,0,0,5,4,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,3,4,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,3,4,3,3,3,2,2,2,4,3,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,4,M,5,4,2.00,1.83,2.43,2.00,2.75,1,4
Austria,11,1,ISCED3A,3,11399016,11399016,2.6003,2.6003,282.7273,1,3,23,M,290,208,M,M,248,174,M,2,2,79,M,M,M,M,M,1,1,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,129,8,8,0,0,0,15,38,4,64,44,4,5,0,0,0,0,0,4,1,1,2,M,M,1,1,1,1,1,1,1,1,M,1,2,2,2,3,2,3,2,2,2,4,1,2,1,1,4,4,1,4,4,2,3,3,2,2,4,4,4,3,2,2,4,4,3,4,1,2,2,1,1,2,2,2,2,2,1,1,1,M,2,1,2,3,3,3,3,3,2,3,2,4,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,4,4,5,5,2.44,1.83,1.86,1.25,2.75,1,1
Austria,11,1,ISCED3A,3,11399020,11399020,2.9535,2.9535,282.7273,1,1,19,M,M,156,M,M,M,155,M,1,2,86,M,50,36,M,1,2,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,186,0,4,0,0,0,0,50,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,76,54,4,3,0,0,0,0,0,4,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,M,4,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,3,3,5,5,2.00,1.50,1.00,1.20,4.00,1,3
Austria,11,1,ISCED3A,3,11399026,11399026,3.3694,3.3694,282.7273,1,3,25,M,384,169,M,M,258,116,M,2,1,85,M,57,28,M,M,2,2,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,80,0,256,0,0,0,2,35,4,55,20,4,0,0,0,0,0,0,4,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,3,2,2,1,2,2,2,2,2,1,2,1,1,2,3,2,2,3,3,3,2,3,3,4,2,3,2,2,2,3,3,3,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,4,4,3,4,3,2,3,2,4,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,4,3,2.00,2.50,2.14,1.75,3.13,2,4
Austria,11,1,ISCED3A,3,11399028,11399028,3.5706,3.5706,N,1,0,0,M,378,249,M,M,366,254,M,1,M,106,M,77,29,M,1,2,2,1,3,N,N,N,N,N,N,N,N,N,0,0,65,80,0,5,67,5,70,0,0,65,80,0,5,67,5,70,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,56,66,10,15,4,55,1,5,1,4,3,1,1,1,M,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,2,2,1,2,1,1,4,4,4,4,2,2,2,2,3,4,4,3,4,3,4,4,4,4,3,4,1,1,1,2,1,2,1,1,2,2,1,1,1,M,2,1,1,3,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,5,4,2.67,1.67,1.86,1.25,2.88,C,C
Austria,11,1,ISCED3A,3,11399031,11399031,3.7973,3.7973,282.7273,1,3,15,0,218,117,0,0,306,222,0,1,1,70,0,35,35,0,1,2,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,40,0,8,0,0,0,3,40,4,31,0,10,4,0,0,0,0,0,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,3,1,2,1,1,1,1,4,4,1,1,1,3,4,2,1,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,4,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,4,4,5,5,1.11,3.17,3.14,2.25,2.63,2,2
Austria,11,1,ISCED3A,4,11399050,11399050,7.0841,7.0841,421,1,3,23,M,181,84,M,M,241,168,M,3,1,49,M,19,30,M,1,2,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,148,26,55,0,1,1,8,8,4,82,1,5,8,0,1,0,0,0,6,3,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,3,3,2,2,4,4,2,3,3,1,2,1,1,4,4,4,2,4,3,3,3,3,2,4,4,4,4,3,3,4,4,4,4,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,3,4,3,3,3,3,3,3,4,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,4,4,5,5,2.89,1.50,1.71,1.00,3.13,1,1
Austria,11,1,ISCED3A,4,11399056,11399056,6.2436,6.2436,404.8077,1,1,25,M,175,106,M,M,140,113,M,1,1,54,M,45,42,M,1,2,2,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,68,0,3,0,0,8,2,20,4,46,8,5,9,0,8,0,0,0,2,3,1,M,M,M,1,1,1,1,2,1,1,1,2,1,2,1,2,2,3,2,2,1,1,2,1,2,2,1,2,2,4,2,4,2,2,2,2,2,4,2,3,4,4,4,4,4,4,4,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,3,3,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,4,4,5,4,1.78,2.33,2.57,1.00,2.38,1,2
Austria,11,1,ISCED3A,4,11399062,11399062,5.9415,5.9415,421,1,3,12,0,250,66,0,0,283,95,0,1,1,52,0,52,52,0,1,2,2,1,1,N,N,N,N,N,N,N,N,N,0,45,0,0,0,0,0,2,30,0,25,0,0,0,0,0,1,10,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,30,30,0,10,M,M,M,M,M,6,5,1,M,M,M,1,1,1,1,1,1,1,1,M,1,2,3,2,2,1,2,2,2,1,2,1,2,1,1,4,4,4,2,2,4,2,2,2,3,2,3,3,2,4,3,3,3,4,4,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,4,4,3,3,M,3,3,3,4,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,4,4,5,4,1.89,1.67,2.57,1.50,3.30,1,2
Austria,11,1,ISCED3A,4,11399063,11399063,5.7559,5.7559,421,1,3,18,0,320,154,0,0,121,114,0,2,1,65,0,37,28,0,1,2,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,41,0,0,0,0,1,2,26,4,44,32,4,3,0,1,0,0,0,3,1,1,1,2,2,1,1,2,1,2,2,N,N,N,N,2,2,2,2,3,3,2,2,1,1,1,2,1,M,2,3,3,2,1,2,2,2,2,3,4,2,2,2,1,2,4,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,4,4,3,4,3,3,3,3,4,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,3,3,5,5,2.00,2.83,2.57,2.50,3.38,2,2
Austria,11,1,ISCED3A,4,11399075,11399075,4.3338,4.3338,421,1,3,22,0,0,103,0,0,0,275,0,2,1,46,0,0,46,0,1,1,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,66,2,0,0,0,0,2,11,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,42,17,2,2,0,0,0,0,0,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,3,1,1,1,2,1,1,1,2,2,2,1,2,1,1,4,3,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,3,4,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,3,3,5,4,1.67,3.33,3.57,2.25,3.00,2,2
Austria,11,1,ISCED3A,4,11399078,11399078,3.9189,3.9189,421,1,3,19,M,293,166,M,M,240,185,M,1,2,80,M,80,80,M,M,2,2,M,3,N,N,N,N,N,N,N,N,N,0,150,0,10,0,2,0,2,0,0,150,0,10,0,2,0,2,0,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,75,10,12,8,0,0,0,0,0,5,4,1,M,M,M,1,1,2,2,N,1,1,1,M,1,2,3,3,2,2,3,2,2,2,2,1,1,2,M,3,4,3,1,3,3,4,4,4,4,4,3,4,4,1,2,4,3,3,4,1,1,2,1,1,2,1,M,2,2,1,1,1,1,2,1,2,3,4,3,3,3,3,3,3,4,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,M,5,5,2.33,2.17,1.14,1.50,3.13,1,3
Austria,11,1,ISCED3A,5,11399085,11399085,16.7159,16.7159,1471,1,3,23,0,196,175,0,0,225,220,0,2,1,90,0,90,89,0,1,2,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,60,0,2,0,0,0,1,0,4,45,4,10,1,0,0,0,0,0,3,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,4,4,3,2,4,2,4,4,3,4,4,2,2,2,2,3,3,2,3,1,M,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3,3,3,3,4,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,5,5,1.78,1.83,1.71,2.25,3.00,2,2
Austria,11,1,ISCED3A,6,11399093,11399093,12.5812,15.0974,N,1,0,0,M,M,168,M,M,M,229,M,1,1,48,M,M,46,M,1,1,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,80,0,0,0,0,0,2,24,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,45,25,1,8,0,0,0,0,0,M,2,1,1,M,M,1,1,1,1,1,1,1,1,M,1,2,2,2,3,1,2,2,1,1,M,1,1,1,2,2,1,2,4,1,1,2,2,2,2,4,3,4,2,1,3,4,3,3,4,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,4,4,3,4,3,3,4,2,3,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,5,4,1.78,3.17,2.29,1.50,3.38,C,C
Austria,11,1,ISCED3A,6,11399108,11399108,8.7619,10.5143,N,1,1,0,M,M,30,M,M,M,47,M,2,2,55,M,M,10,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,50,0,0,0,0,0,2,26,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,50,0,5,0,0,0,0,0,0,1,2,1,2,M,M,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,2,2,1,1,1,M,2,2,4,4,4,4,4,4,2,2,4,4,4,2,2,4,4,4,4,4,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,M,M,4,2.67,1.67,1.57,1.00,4.00,C,C
Austria,11,1,ISCED3A,6,11399120,11399120,6.5422,7.8507,754.8718,1,1,14,M,M,101,M,M,M,226,M,1,1,40,M,M,40,M,1,1,2,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,2,0,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,3,5,5,C,C,C,C,C,C,C
